testing_type,testing_cat,prob_inf,prob_inf_cat,sens_type,symptom_screening,symptom_cat,risk_multiplier,risk_multi_cat,rapid_test_multiplier,rapid_test_cat,if_threshold,time_step,metric,n,mean,sd,median,p025,p100,p250,p750,p900,p975,min,max,n_missing,n_infinite,n_nan,n_total,relative_time,metric_cat
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,80,cume_n_infection_daily,1000,1490.671,311.36711650436087,1408.25,1113.475,1181.5,1247.875,1680.125,1921.55,2252.05,816.5,2775,0,0,0,1000,10,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,81,cume_n_infection_daily,1000,1571.8395,349.34068243213835,1494.25,1130.375,1207.9,1300.25,1785.5,2051.1,2413.5,816.5,3007,0,0,0,1000,11,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,82,cume_n_infection_daily,1000,1617.925,385.0854050001689,1536.25,1130.375,1208,1308.25,1860.5,2146.2000000000003,2532.025,816.5,3196,0,0,0,1000,12,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,83,cume_n_infection_daily,1000,1638.415,410.5425543886577,1548.75,1130.375,1208,1308.25,1896.75,2219.95,2612.55,816.5,3354.5,0,0,0,1000,13,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,NA,NA,0,84,cume_n_infection_daily,1000,1645.0155,423.04108165344473,1548.75,1130.375,1208,1308.25,1898.375,2249.25,2654.025,816.5,3472,0,0,0,1000,14,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,101.11366666666666,21.219079378367102,97,70.48750000000001,78,85,114.125,131.5,149.5,36,185.5,0,0,0,3000,-3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,120.36266666666667,26.453923645607624,114.5,83.5,92,100.5,136.5,158,180,41.5,227.5,0,0,0,3000,-2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,141.784,33.002220524077465,134,96.48750000000001,107,117,161.5,188.5,219,49,281.5,0,0,0,3000,-1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,169.49083333333334,42.97646245035924,157.75,114,125.5,138,192,229.5,277,62,354.5,0,0,0,3000,0,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,211.959,59.83502649618031,193.5,140,154,169,242.625,290.54999999999995,376.5,86.5,480,0,0,0,3000,1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,282.0226666666667,82.13880374453001,256,186.5,203.5,222.5,324.5,384.5999999999999,511,116,631.5,0,0,0,3000,2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,385.7343333333333,105.71870885998953,351,263.9875,285,309,441.625,518.5,678.0250000000001,169.5,812,0,0,0,3000,3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,527.2821666666666,133.66523206650768,485,371.9875,396.5,426,604.5,698.5999999999999,888.0125,257,1038.5,0,0,0,3000,4,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,712.5733333333334,162.3838891784233,663,511.4875,549.5,590,807,923.0999999999999,1135.525,360,1337,0,0,0,3000,5,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,925.1663333333333,190.97717427375125,872,683.9875,732.5,782,1032.5,1184.5,1423,505,1640,0,0,0,3000,6,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,1145.543,220.79590559679642,1091,862.5,921.5,977.875,1271,1452.6,1715,592.5,1968.5,0,0,0,3000,7,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,1357.1351666666667,250.8972929916059,1279,1045.4625,1108.95,1167.5,1498.625,1719.6499999999999,1998.0125,661.5,2321.5,0,0,0,3000,8,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,1535.6893333333333,288.4885607832481,1443.5,1197.9875,1254.5,1311.5,1707.125,1946.55,2252.5375000000004,696.5,2679,0,0,0,3000,9,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,1667.2553333333333,333.09326598742723,1576.75,1264.475,1335.45,1403.875,1869.5,2143.1499999999996,2461.1000000000004,696.5,2990,0,0,0,3000,10,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,1751.6806666666666,376.9262091558573,1654.75,1283.4875000000002,1365.9499999999998,1453,1987.5,2289.2999999999997,2659.0125,696.5,3267.5,0,0,0,3000,11,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,1797.3185,414.6123433676824,1693.75,1283.4875000000002,1366.5,1461.375,2058.125,2384.5,2798.5,696.5,3502,0,0,0,3000,12,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,1816.5515,439.45245751793925,1703.5,1283.4875000000002,1366.5,1461.375,2086.5,2446.05,2875.55,696.5,3706,0,0,0,3000,13,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,1822.4861666666666,451.08408825502204,1703.5,1283.4875000000002,1366.5,1461.375,2089.875,2477.25,2919.9500000000016,696.5,3830,0,0,0,3000,14,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,NA,NA,0,67,cume_n_infection_daily,1000,101.035,21.35439732901131,97,70,77,84.5,114.5,131.5,149.5,56.5,184.5,0,0,0,1000,-3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,NA,NA,0,68,cume_n_infection_daily,1000,120.2455,26.640536742865148,114.75,82.5,91,100,136.5,157.55,180.0125,64,223.5,0,0,0,1000,-2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,NA,NA,0,69,cume_n_infection_daily,1000,141.6375,33.13686611080845,134,95.5,106,116.5,161,188,219.02499999999998,72,269,0,0,0,1000,-1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,NA,NA,0,70,cume_n_infection_daily,1000,169.347,43.12971438884407,157.5,113.48750000000001,125.5,137.5,192,228.05,279.525,81,353,0,0,0,1000,0,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,NA,NA,0,71,cume_n_infection_daily,1000,211.9965,60.08436042863499,194,139.9625,153.95,168,242.125,284.55,376.0125,94.5,480,0,0,0,1000,1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,NA,NA,0,72,cume_n_infection_daily,1000,282.4265,82.34580243660832,257,187.9875,204,221.875,324.125,379.1,510.025,116.5,631.5,0,0,0,1000,2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,NA,NA,0,73,cume_n_infection_daily,1000,386.3755,105.97138379739096,354,267.4875,283.95,309.375,442.625,512.1500000000001,682.0374999999999,171,812,0,0,0,1000,3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,NA,NA,0,74,cume_n_infection_daily,1000,542.304,144.45560392558505,494.25,373.475,397.9,427,632,728.6000000000001,905.0999999999999,262,1096,0,0,0,1000,4,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,NA,NA,0,75,cume_n_infection_daily,1000,770.806,187.32882841130981,729,509.5,554.95,628,888.5,1011.9000000000001,1225.5,381.5,1452,0,0,0,1000,5,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,NA,NA,0,76,cume_n_infection_daily,1000,1049.753,221.98442417335406,1010.75,705.425,791.5,893.25,1177.875,1340.1000000000001,1582.5249999999999,570.5,1837.5,0,0,0,1000,6,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,NA,NA,0,77,cume_n_infection_daily,1000,1346.206,248.7065721347609,1305.25,976.8375,1062.95,1163.375,1477.5,1682.3500000000001,1938.1874999999998,783.5,2238,0,0,0,1000,7,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,NA,NA,0,78,cume_n_infection_daily,1000,1626.5185,274.1148013735889,1565.25,1230.9875,1322.95,1428.75,1774.625,2029.1000000000001,2291.9499999999994,1004,2613.5,0,0,0,1000,8,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,NA,NA,0,79,cume_n_infection_daily,1000,1856.225,317.24463357562496,1762.5,1470.9625,1535.5,1607.875,2039.125,2336.0000000000005,2625.0625,1113.5,2965,0,0,0,1000,9,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,NA,NA,0,80,cume_n_infection_daily,1000,2017.2765,378.095624278897,1925.25,1556.5,1635.5,1715.5,2255.375,2589.15,2897.525,1131.5,3345.5,0,0,0,1000,10,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,NA,NA,0,81,cume_n_infection_daily,1000,2113.407,435.20899832519916,2012,1587,1658.5,1759,2386.875,2739.75,3124.1875,1131.5,3692.5,0,0,0,1000,11,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,NA,NA,0,82,cume_n_infection_daily,1000,2163.569,478.4305100973306,2047.25,1587,1658.95,1772.375,2453.875,2857,3302.5,1131.5,3996.5,0,0,0,1000,12,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,NA,NA,0,83,cume_n_infection_daily,1000,2184.468,504.8925469443572,2061.25,1587,1658.95,1772.375,2486.25,2915.05,3387.0625,1131.5,4270,0,0,0,1000,13,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,NA,NA,0,84,cume_n_infection_daily,1000,2191.0525,517.1000526573249,2061.25,1587,1658.95,1772.375,2492.125,2941.4,3416.5,1131.5,4389,0,0,0,1000,14,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,10,10x,NA,NA,0,67,cume_n_infection_daily,1000,101.035,21.35439732901131,97,70,77,84.5,114.5,131.5,149.5,56.5,184.5,0,0,0,1000,-3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,10,10x,NA,NA,0,68,cume_n_infection_daily,1000,120.2455,26.640536742865148,114.75,82.5,91,100,136.5,157.55,180.0125,64,223.5,0,0,0,1000,-2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,10,10x,NA,NA,0,69,cume_n_infection_daily,1000,141.6375,33.13686611080845,134,95.5,106,116.5,161,188,219.02499999999998,72,269,0,0,0,1000,-1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,10,10x,NA,NA,0,70,cume_n_infection_daily,1000,169.347,43.12971438884407,157.5,113.48750000000001,125.5,137.5,192,228.05,279.525,81,353,0,0,0,1000,0,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,10,10x,NA,NA,0,71,cume_n_infection_daily,1000,211.9965,60.08436042863499,194,139.9625,153.95,168,242.125,284.55,376.0125,94.5,480,0,0,0,1000,1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,10,10x,NA,NA,0,72,cume_n_infection_daily,1000,282.4265,82.34580243660832,257,187.9875,204,221.875,324.125,379.1,510.025,116.5,631.5,0,0,0,1000,2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,10,10x,NA,NA,0,73,cume_n_infection_daily,1000,386.3755,105.97138379739096,354,267.4875,283.95,309.375,442.625,512.1500000000001,682.0374999999999,171,812,0,0,0,1000,3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,10,10x,NA,NA,0,74,cume_n_infection_daily,1000,582.534,200.36030069376042,495.75,373.475,397.9,427,683.75,889.1,1020.1499999999999,262,1328,0,0,0,1000,4,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,10,10x,NA,NA,0,75,cume_n_infection_daily,1000,943.6295,315.9161051057942,909.25,509.5,556.35,637.5,1165.5,1399.1,1567.5875,381.5,1920.5,0,0,0,1000,5,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,10,10x,NA,NA,0,76,cume_n_infection_daily,1000,1425.801,382.48954057287324,1411.75,709.8875,972.45,1116.75,1710.25,1932.05,2153.5125,570.5,2537.5,0,0,0,1000,6,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,10,10x,NA,NA,0,77,cume_n_infection_daily,1000,1952.5985,399.39927620062053,1922.5,1217.875,1477.25,1637.875,2249.875,2472.7999999999997,2738.0624999999995,1033.5,3165,0,0,0,1000,7,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,10,10x,NA,NA,0,78,cume_n_infection_daily,1000,2443.5675,398.879621748713,2421.75,1714,1967.2,2153.25,2660.25,3002.8,3306.5625,1504.5,3776.5,0,0,0,1000,8,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,10,10x,NA,NA,0,79,cume_n_infection_daily,1000,2827.044,433.0806436541674,2672.5,2193.9750000000004,2411.5,2512.875,3122.375,3416.95,3836.55,1804.5,4358,0,0,0,1000,9,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,10,10x,NA,NA,0,80,cume_n_infection_daily,1000,3071.586,524.5610421017661,2946,2462.9624999999996,2538.95,2634.375,3392.875,3874.8500000000004,4218.6624999999995,1859,4900,0,0,0,1000,10,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,10,10x,NA,NA,0,81,cume_n_infection_daily,1000,3197.5655,611.6723260817382,3070,2489.975,2570.25,2684.375,3575,4111.7,4584.0875,1859,5215,0,0,0,1000,11,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,10,10x,NA,NA,0,82,cume_n_infection_daily,1000,3255.807,667.4569019547007,3092.5,2489.975,2575.85,2701.75,3647.875,4239.2,4802.1375,1859,5771.5,0,0,0,1000,12,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,10,10x,NA,NA,0,83,cume_n_infection_daily,1000,3277.573,695.7124171943738,3118.75,2489.975,2575.85,2701.75,3684.25,4293.2,4889.25,1859,6297.5,0,0,0,1000,13,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,10,10x,NA,NA,0,84,cume_n_infection_daily,1000,3284.145,707.4498655645411,3118.75,2489.975,2575.85,2701.75,3692.875,4329,4927.5999999999995,1859,6414,0,0,0,1000,14,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,TRUE,With symptom screening,1,1x,NA,NA,0,67,cume_n_infection_daily,1000,101.035,21.35439732901131,97,70,77,84.5,114.5,131.5,149.5,56.5,184.5,0,0,0,1000,-3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,TRUE,With symptom screening,1,1x,NA,NA,0,68,cume_n_infection_daily,1000,120.2455,26.640536742865148,114.75,82.5,91,100,136.5,157.55,180.0125,64,223.5,0,0,0,1000,-2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,TRUE,With symptom screening,1,1x,NA,NA,0,69,cume_n_infection_daily,1000,141.6375,33.13686611080845,134,95.5,106,116.5,161,188,219.02499999999998,72,269,0,0,0,1000,-1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,TRUE,With symptom screening,1,1x,NA,NA,0,70,cume_n_infection_daily,1000,162.545,41.644840830140865,151.5,109.48750000000001,121,131.875,184,219.55,270,79,340,0,0,0,1000,0,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,TRUE,With symptom screening,1,1x,NA,NA,0,71,cume_n_infection_daily,1000,201.1485,57.95618273201632,183.5,133,146.5,158.5,230,268.20000000000005,364.0125,90.5,458,0,0,0,1000,1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,TRUE,With symptom screening,1,1x,NA,NA,0,72,cume_n_infection_daily,1000,270.4555,80.09914883064235,242.5,182.4875,195,213,312.5,366,498.025,112.5,604.5,0,0,0,1000,2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,TRUE,With symptom screening,1,1x,NA,NA,0,73,cume_n_infection_daily,1000,374.1815,103.96401697017374,337.5,261.4875,276.95,299.5,431,498.5,668.5249999999999,167,785,0,0,0,1000,3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,TRUE,With symptom screening,1,1x,NA,NA,0,74,cume_n_infection_daily,1000,509.948,128.59603507198906,466,365.975,389,415.5,577.125,668.05,870.0125,258,1012,0,0,0,1000,4,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,TRUE,With symptom screening,1,1x,NA,NA,0,75,cume_n_infection_daily,1000,672.3805,154.22210421070378,618.25,494.5,527.4,562.375,757.5,865.1500000000001,1096.05,377.5,1288.5,0,0,0,1000,5,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,TRUE,With symptom screening,1,1x,NA,NA,0,76,cume_n_infection_daily,1000,849.711,181.92439353743623,791,639.975,676.9,719.875,949.125,1082.1,1345.5125,499,1563,0,0,0,1000,6,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,TRUE,With symptom screening,1,1x,NA,NA,0,77,cume_n_infection_daily,1000,1030.9275,211.7164645347761,967.75,781.45,824.9499999999999,874.375,1146.875,1309.55,1596.1374999999998,616.5,1854,0,0,0,1000,7,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,TRUE,With symptom screening,1,1x,NA,NA,0,78,cume_n_infection_daily,1000,1206.0615,241.59188957591036,1131.75,926,974,1024.875,1341.5,1528.3000000000002,1830.6749999999997,734.5,2164.5,0,0,0,1000,8,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,5e-4,"50 per 100,000",upper,TRUE,With symptom screening,1,1x,NA,NA,0,79,cume_n_infection_daily,1000,1359.1385,273.23555082379744,1279,1041.475,1096.5,1149,1522.5,1730.05,2052.0125,810.5,2476.5,0,0,0,1000,9,Cumulative infectious days
