testing_type,testing_cat,prob_inf,prob_inf_cat,sens_type,sens_cat,prop_subclin,prop_subclin_cat,symptom_adherence,risk_multiplier,risk_multi_cat,rapid_test_multiplier,rapid_test_cat,if_threshold,time_step,metric,n,mean,sd,median,p025,p100,p250,p750,p900,p975,min,max,n_missing,n_infinite,n_nan,n_total,quarantine_adherence,relative_time,metric_cat,symptom_adherence_cat
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,1454.3334999999997,329.1457333548143,1386.9999999999998,1083.5974999999999,1126.2899999999997,1180.7749999999996,1643.7749999999999,1936.8199999999997,2255.9149999999995,775.1999999999998,2801.0999999999995,0,0,0,3000,0.8,12,Cumulative infectious days,100%
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,1465.6877999999997,343.50547724229733,1391.85,1083.5974999999999,1126.2899999999997,1180.7749999999996,1663.9999999999998,1969.2299999999996,2304.1749999999997,775.1999999999998,2920.0999999999995,0,0,0,3000,0.8,13,Cumulative infectious days,100%
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,1469.2529333333332,350.357942397004,1391.85,1083.5974999999999,1126.2899999999997,1180.7749999999996,1666.0499999999997,1982.0299999999995,2333.4099999999994,775.1999999999998,2990.3999999999996,0,0,0,3000,0.8,14,Cumulative infectious days,100%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,553.2838333333333,104.40521141860053,549.25,429.5,449,467,604.5,707,808.6125000000004,316,978.5,0,0,0,3000,0,-3,Cumulative infectious days,0%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,1106.2366666666667,207.75977120157825,1102.5,864.5,899.5,934.5,1205,1414.5,1621.0875000000003,629,1950.5,0,0,0,3000,0,-2,Cumulative infectious days,0%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,1658.618,310.8050484929788,1655.25,1302.5,1349.9499999999998,1403,1803.125,2122.1,2433.1125,946.5,2905.5,0,0,0,3000,0,-1,Cumulative infectious days,0%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,2210.063833333333,413.2845055602145,2213.5,1740.9750000000001,1804,1867.5,2399,2822.1,3238.05,1265.5,3891.5,0,0,0,3000,0,0,Cumulative infectious days,0%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,2760.2346666666667,515.1773335398404,2773.75,2186.4875,2256.5,2329,2989.5,3527.1,4047.0125,1603,4856.5,0,0,0,3000,0,1,Cumulative infectious days,0%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,3309.5935,616.833794997729,3333.5,2634.95,2710.95,2792,3579.625,4223.299999999999,4851.0374999999995,1928.5,5829.5,0,0,0,3000,0,2,Cumulative infectious days,0%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,3858.2988333333333,718.2676094151009,3892.5,3080.9875,3163,3257,4165.5,4928.5,5654.575000000001,2246,6782.5,0,0,0,3000,0,3,Cumulative infectious days,0%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,4424.921666666667,821.3156636379226,4469.25,3540.475,3628,3735,4778,5636.05,6464.637500000001,2576,7707,0,0,0,3000,0,4,Cumulative infectious days,0%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,5040.459333333333,924.0289287498584,5081.75,4019.4875,4139.45,4266,5444.75,6403.55,7334.737500000001,2911,8766,0,0,0,3000,0,5,Cumulative infectious days,0%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,5689.493666666666,1026.3806948383242,5735.5,4544.9875,4691.450000000001,4830.875,6141.375,7200.2,8253.0125,3380,9820,0,0,0,3000,0,6,Cumulative infectious days,0%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,6348.313,1126.0669738700626,6406.25,5110,5256.9,5404.5,6841.5,8001.65,9168.112500000001,3838,10873.5,0,0,0,3000,0,7,Cumulative infectious days,0%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,6977.980833333333,1231.3911119432485,7066.25,5650.3875,5807.5,5945.5,7509.25,8781.349999999999,10085.5375,4271.5,11921,0,0,0,3000,0,8,Cumulative infectious days,0%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,7507.7643333333335,1359.0480309066807,7626.75,6009.9375,6201,6361.375,8105.625,9497.55,10938.962500000001,4544.5,12959.5,0,0,0,3000,0,9,Cumulative infectious days,0%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,7897.4765,1498.0548090556395,7900,6143.5,6413.35,6661.5,8607.125,10110.65,11613.6625,4564.5,13936,0,0,0,3000,0,10,Cumulative infectious days,0%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,8147.664833333333,1631.4916619751193,8039.75,6143.5,6482.5,6807.5,8976.25,10546.65,12192.800000000001,4564.5,14767.5,0,0,0,3000,0,11,Cumulative infectious days,0%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,8282.62,1743.7916686236308,8042,6143.5,6482.5,6816,9223,10840.7,12525.1375,4564.5,15470.5,0,0,0,3000,0,12,Cumulative infectious days,0%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,8339.497333333333,1817.0783963437136,8048,6143.5,6482.5,6816,9349,11003.6,12715.762500000003,4564.5,16048,0,0,0,3000,0,13,Cumulative infectious days,0%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,8357.255,1851.8150061261442,8048,6143.5,6482.5,6816,9349.125,11034.8,12831.025000000001,4564.5,16408,0,0,0,3000,0,14,Cumulative infectious days,0%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.2,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,553.2838333333333,104.40521141860054,549.25,429.5,449.00000000000006,467,604.5,707,808.6125000000005,316,978.5000000000001,0,0,0,3000,0,-3,Cumulative infectious days,20%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.2,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,1106.2366666666667,207.75977120157825,1102.5,864.5,899.5,934.5,1205,1414.5000000000002,1621.0875000000005,629,1950.5,0,0,0,3000,0,-2,Cumulative infectious days,20%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.2,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,1658.6180000000002,310.8050484929788,1655.2500000000002,1302.5,1349.9499999999998,1403,1803.125,2122.1,2433.1125,946.5,2905.5,0,0,0,3000,0,-1,Cumulative infectious days,20%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.2,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,2164.5466333333334,404.7582494635967,2168.5,1706.1725000000001,1766.5000000000002,1829.45,2347.9750000000004,2764.5599999999995,3176.1500000000005,1231.9,3810.3,0,0,0,3000,0,0,Cumulative infectious days,20%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.2,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,2688.4659333333334,498.40119855832046,2700,2133.1000000000004,2202.0800000000004,2272.3,2911.025,3429.0500000000006,3932.1700000000005,1551,4708.3,0,0,0,3000,0,1,Cumulative infectious days,20%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.2,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,3230.6305666666667,592.1968409815285,3245.95,2582.88,2654.6,2734.5249999999996,3488.8250000000003,4108.54,4721.802500000001,1874.4,5635.3,0,0,0,3000,0,2,Cumulative infectious days,20%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.2,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,3778.0689,691.3284204421902,3812.6500000000005,3028.2925000000005,3108.7000000000003,3200.1000000000004,4080.425,4805.2,5504.0425000000005,2194,6564.5,0,0,0,3000,0,3,Cumulative infectious days,20%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.2,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,4344.691733333334,794.3749166195898,4383.4000000000005,3488.3,3573.78,3677.675,4694.175,5523.879999999999,6300.965000000002,2524,7489,0,0,0,3000,0,4,Cumulative infectious days,20%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.2,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,4960.2294,897.1324495671355,4986.4,3968.2225,4082.5800000000004,4208.925,5356.85,6285.960000000001,7183.1525,2859,8548,0,0,0,3000,0,5,Cumulative infectious days,20%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.2,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,5609.263733333333,999.4679688372407,5643.450000000001,4491.477500000001,4634.620000000001,4774.25,6054.175000000001,7082.61,8077.6525,3328,9602,0,0,0,3000,0,6,Cumulative infectious days,20%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.2,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,6268.083066666667,1099.1032335283978,6321.300000000001,5054.1725,5201.9800000000005,5347.05,6752.4000000000005,7885.370000000001,9008,3786,10662.600000000002,0,0,0,3000,0,7,Cumulative infectious days,20%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.2,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,6897.7509,1204.3538985905293,6985.25,5596.480000000001,5750.4800000000005,5888.775,7418.975,8667.570000000002,9927.832499999999,4219.5,11703.000000000002,0,0,0,3000,0,8,Cumulative infectious days,20%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.2,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,7427.5344000000005,1331.9989797508576,7527.300000000001,5955.262500000001,6144.98,6304.45,8023.800000000001,9373.54,10798.115000000002,4487.9000000000005,12765.300000000001,0,0,0,3000,0,9,Cumulative infectious days,20%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.2,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,7817.246566666667,1471.1249277290744,7813.35,6087.500000000001,6356.370000000001,6603.875,8521.125,9982.36,11480.917500000001,4499.3,13741.800000000001,0,0,0,3000,0,10,Cumulative infectious days,20%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.2,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,8067.4349,1604.7490576841092,7945.700000000001,6088.865000000001,6427.22,6749.25,8901.425000000001,10431.320000000002,12052.210000000001,4499.3,14573.3,0,0,0,3000,0,11,Cumulative infectious days,20%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.2,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,8202.390066666667,1717.2230977027293,7957.1500000000015,6088.865000000001,6427.22,6756.3,9146.275000000001,10710.6,12400.000000000004,4499.3,15276.300000000001,0,0,0,3000,0,12,Cumulative infectious days,20%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.2,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,8259.2674,1790.6013306854184,7964.6500000000015,6088.865000000001,6427.22,6756.3,9268.425000000001,10881.060000000001,12604.7975,4499.3,15853.800000000001,0,0,0,3000,0,13,Cumulative infectious days,20%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.2,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,8277.025066666667,1825.3695728292394,7964.6500000000015,6088.865000000001,6427.22,6756.3,9272.175,10919.880000000001,12720.060000000003,4499.3,16213.800000000001,0,0,0,3000,0,14,Cumulative infectious days,20%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.4,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,553.2838333333333,104.40521141860053,549.25,429.5,449,467,604.5,707,808.6125000000004,316,978.5,0,0,0,3000,0,-3,Cumulative infectious days,40%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.4,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,1106.2366666666667,207.75977120157825,1102.5,864.5,899.5,934.5,1205,1414.5,1621.0875000000003,629,1950.5,0,0,0,3000,0,-2,Cumulative infectious days,40%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.4,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,1658.618,310.8050484929788,1655.25,1302.5,1349.9499999999998,1403,1803.125,2122.1,2433.1125,946.5,2905.5,0,0,0,3000,0,-1,Cumulative infectious days,40%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.4,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,2119.029433333333,396.4212418593946,2122.35,1671.6899999999998,1730.35,1790.5,2299.6,2701.59,3107.6950000000006,1198.3,3729.1000000000004,0,0,0,3000,0,0,Cumulative infectious days,40%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.4,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,2616.6972,482.2433979265808,2621.4,2080.295,2146.79,2215.1,2838.025,3324.77,3821.415,1499,4560.1,0,0,0,3000,0,1,Cumulative infectious days,40%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.4,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,3151.6676333333335,568.7154939745893,3151.75,2530.56,2598.8599999999997,2677.1749999999997,3414.525,3989.15,4561.5875,1817.8,5441.1,0,0,0,3000,0,2,Cumulative infectious days,40%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.4,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,3697.8389666666667,665.5916444667808,3715.1,2974.895,3053.93,3141.575,4002.2250000000004,4685.0199999999995,5344.165000000001,2142,6346.5,0,0,0,3000,0,3,Cumulative infectious days,40%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.4,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,4264.4618,768.4752585922656,4284.15,3432.495,3518.04,3619.8,4613.9749999999995,5404.5199999999995,6166.4075,2472,7293.1,0,0,0,3000,0,4,Cumulative infectious days,40%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.4,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,4879.999466666667,871.1569485820202,4896.5,3913.095,4027.62,4151.075000000001,5276.7249999999995,6169.94,7020.3375000000015,2807,8330,0,0,0,3000,0,5,Cumulative infectious days,40%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.4,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,5529.0338,973.3785167257225,5549.45,4438.4425,4575.99,4716.9,5973.7,6962.710000000001,7925.422500000001,3276,9384,0,0,0,3000,0,6,Cumulative infectious days,40%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.4,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,6187.853133333333,1072.8837925707376,6227.55,4999.3825,5147.75,5292.174999999999,6674.5250000000005,7758.35,8843.640000000001,3734,10454.2,0,0,0,3000,0,7,Cumulative infectious days,40%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.4,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,6817.520966666667,1177.991163644394,6893.7,5541.8075,5693.040000000001,5829.325,7340.7,8527.79,9735.01,4167.5,11486.1,0,0,0,3000,0,8,Cumulative infectious days,40%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.4,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,7347.3044666666665,1305.5579802904258,7438.450000000001,5902.8925,6090.259999999999,6247.275,7945.075000000001,9244.14,10626.140000000001,4431.3,12571.1,0,0,0,3000,0,9,Cumulative infectious days,40%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.4,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,7737.016633333334,1444.7489474416343,7723.35,6029.465,6297.65,6547.050000000001,8445.849999999999,9869.949999999999,11348.815,4434.1,13547.6,0,0,0,3000,0,10,Cumulative infectious days,40%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.4,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,7987.204966666666,1578.5197684154687,7866.4,6029.5,6368.48,6689.174999999999,8820.949999999999,10305,11891.015000000001,4434.1,14379.1,0,0,0,3000,0,11,Cumulative infectious days,40%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.4,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,8122.160133333334,1691.139135938559,7879.799999999999,6029.5,6368.48,6697.75,9061.150000000001,10587.350000000002,12274.330000000002,4434.1,15082.099999999999,0,0,0,3000,0,12,Cumulative infectious days,40%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.4,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,8179.037466666667,1764.591448053183,7880.4,6029.5,6368.48,6697.75,9185.275,10748.48,12464.550000000001,4434.1,15659.599999999999,0,0,0,3000,0,13,Cumulative infectious days,40%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.4,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,8196.795133333333,1799.3832176621845,7880.4,6029.5,6368.48,6697.75,9198.2,10777.4,12579.260000000002,4434.1,16019.599999999999,0,0,0,3000,0,14,Cumulative infectious days,40%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,553.2838333333333,104.40521141860053,549.25,429.5,449,467,604.5,707,808.6125000000004,316,978.5,0,0,0,3000,0,-3,Cumulative infectious days,60%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,1106.2366666666667,207.75977120157825,1102.5,864.5,899.5,934.5,1205,1414.5,1621.0875000000003,629,1950.5,0,0,0,3000,0,-2,Cumulative infectious days,60%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,1658.618,310.8050484929788,1655.25,1302.5,1349.9499999999998,1403,1803.125,2122.1,2433.1125,946.5,2905.5,0,0,0,3000,0,-1,Cumulative infectious days,60%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,2073.5122333333334,388.28567318622436,2075.35,1637.6875,1692.78,1752.0749999999998,2251.625,2641.95,3037.745,1164.7,3647.8999999999996,0,0,0,3000,0,0,Cumulative infectious days,60%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,2544.9284666666667,466.7681494611995,2535.6499999999996,2030.79,2091.2599999999998,2158.1,2766.7749999999996,3232.25,3701.3124999999995,1443.6999999999998,4420.3,0,0,0,3000,0,1,Cumulative infectious days,60%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,3072.7047,546.5387218725483,3044.15,2476.6474999999996,2541.68,2620.3999999999996,3346.8750000000005,3882.91,4404.487500000001,1761.2,5246.9,0,0,0,3000,0,2,Cumulative infectious days,60%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,3617.609033333333,641.2020863609096,3614.75,2920.08,2997.18,3085.3,3927.1,4576.629999999999,5159.4775,2090,6134.4,0,0,0,3000,0,3,Cumulative infectious days,60%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,4184.231866666667,743.7254628417725,4181.299999999999,3376.2,3462.98,3561.6499999999996,4539.949999999999,5297.11,5995.412500000001,2420,7098.9,0,0,0,3000,0,4,Cumulative infectious days,60%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,4799.769533333333,846.1872441462552,4799.5,3857.2725,3972.39,4094.7749999999996,5206.875,6048.66,6860.722500000001,2755,8112,0,0,0,3000,0,5,Cumulative infectious days,60%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,5448.803866666666,948.1802987888886,5448.05,4381.7699999999995,4518.97,4658.1,5899.35,6842.04,7756.5425000000005,3224,9169.8,0,0,0,3000,0,6,Cumulative infectious days,60%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,6107.6232,1047.464544920757,6124.9,4944.7925,5089.78,5233.8499999999995,6595.6500000000005,7641.36,8670.605000000001,3682,10245.8,0,0,0,3000,0,7,Cumulative infectious days,60%
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,6737.291033333333,1152.3491989388592,6799.450000000001,5486.565,5637.289999999999,5772.3499999999995,7260.825,8409.78,9578.732500000002,4115.5,11291.900000000001,0,0,0,3000,0,8,Cumulative infectious days,60%
